id,tc,pretty_formula
mp-1201857,16.455683,Si(H3C)2
mp-1202013,16.427116,K3NaP2O11
mp-1202111,21.922047,CaAl2(Si3O10)2
mp-1202315,15.2187605,TiSi7H42C14(ClO)2
mp-1202409,15.425171,InGe2P(H3C)8
mp-1202457,15.040151,ZnSi4H36(C6N)2
mp-1202493,17.465807,CaAl2Si3O13
mp-1202507,17.674,EuAlF5
mp-1202545,18.220943,CaV(Si2O7)2
mp-1202598,18.866013,NaSi4O13
mp-1202676,17.290203,Mg2As2O9
mp-1202690,17.250795,Na4P2NO16
mp-1202794,15.82695,Si10(H3C)19
mp-1202845,15.16256,LiCu2Si12(H3C)27
mp-1202872,15.2982235,KBCNF3
mp-1203214,18.210285,Mg2PO8
mp-1203339,67.30617,Ca2FeCoO5
mp-1203426,18.202492,LiZnAsO5
mp-1203427,16.384289,Zn3Si12H78(C13O2)2
mp-1203696,15.567326,Na3CuPHClO5
mp-1203730,15.109462,InSi4H39C14O
mp-1203780,20.678757,Zr6B(Cl3O4)6
mp-1203909,15.792858,KZnSi3(H11C4)3
mp-1203968,21.499302,CaAl2(Si2O7)3
mp-1204013,21.751863,Ca2Si3O11
mp-1204200,16.361897,Si3Ge2(H3C)11
mp-1204270,138.02423,Ba8Ca8Tl7(Cu4O13)3
mp-1204305,19.650532,Na3Zn4P3O19
mp-1204325,15.016271,K3Co(C3O7)2
mp-1204349,25.202171,Cd2Cl4O5
mp-1204470,16.115562,Si(H3C)4
mp-1204555,19.499912,MgAsO8
mp-1204603,15.517602,Si10BiTe2H73C25
mp-1204798,16.69159,Ba3Al2O12
mp-1204853,15.529089,Mg5(Si4O15)2
mp-1205212,15.503672,B2F3
mp-1205257,16.669655,CdSi3PH27C9I2
mp-1205312,44.360626,Ca2MnO4
mp-1205542,16.610334,Rb2NaTbF6
mp-1205752,15.678851,Rb3YbF6
mp-1205753,15.92581,K3YbF6
mp-1205774,21.274302,Cs2ReF6
mp-1205802,16.549065,Rb2NaYbF6
mp-1205844,15.778747,K3TmF6
mp-1205863,18.661018,Rb2ReF6
mp-1205868,17.104435,Cs2NaSmF6
mp-1205875,28.308302,Ba2InReO6
mp-1205877,20.492107,CsTlO
mp-1205912,15.498305,K3LuF6
mp-1205946,41.0365,BaTmFeCuO5
mp-1205960,15.911836,K2SnF6
mp-1205971,15.891951,K2SnF6
mp-1205977,33.716873,Ba2ErReO6
mp-1205998,15.175235,Rb3TmF6
mp-1206133,25.257057,Ba2MgOsO6
mp-1206146,15.326211,Rb3DyF6
mp-1206160,19.563332,YbO3
mp-1206189,15.448479,K3ErF6
mp-1206438,15.890935,Rb2CuF6
mp-1206448,15.314188,Rb3ErF6
mp-1206530,15.639257,ZrNiF6
mp-1206575,46.658646,BaGdFeCuO5
mp-1206587,22.702286,EuO3
mp-1206623,24.055738,Cs2RhF6
mp-1206655,33.853622,BaO3
mp-1206658,15.411234,K3HoF6
mp-1206669,17.953075,Rb2O2
mp-1206677,29.290802,Rb2O2
mp-1206690,15.915824,Rb2NaSmF6
mp-1206808,16.966648,Cs2LiAlF6
mp-1206861,16.80489,Ba2ScReO6
mp-1206873,18.182096,Cs2NaTbF6
mp-1206883,18.21487,K2CoF6
mp-1207068,62.19435,BaDyFeCuO5
mp-1207204,18.393951,LuF3
mp-1207213,21.11145,K2LiCuF6
mp-1207345,15.631633,Cs2PrF6
mp-1207536,22.64109,ZrCu(O2F3)2
mp-1207546,16.663961,Zn3FeP3O14
mp-1207660,16.74903,ZnClO8
mp-1207664,15.390308,YbBeNF6
mp-1207938,15.305792,V2Zn3O11
mp-1208117,33.263084,TlReO2
mp-1208127,15.002341,Zn2AgP3O19
mp-1208275,21.478464,TlAsO6
mp-1208481,19.084843,Sr2YbCu2(BiO4)2
mp-1208528,17.492779,Sr2YbGaCu2O7
mp-1208631,15.617575,SrNiF4
mp-1208674,30.237194,Sr2YbCu2(BiO4)2
mp-1208733,17.011421,Sr2TaCoO6
mp-1208746,22.67087,Sr2TbCu2(BiO4)2
mp-1208757,20.67892,Sr2TmCu2(BiO4)2
mp-1208789,22.607662,Sr2Pr2Tl2Cu3O10
mp-1208800,56.102604,SrCa2Cu2(BiO4)2
mp-1208833,45.527287,Sr2La2Tl2Cu3O10
mp-1208840,19.502762,Sr2HoCu2(BiO4)2
mp-1208859,40.214355,Sr2DyCu2(BiO4)2
mp-1209015,64.37747,Sr2Ca2Cu3(BiO5)2
mp-1209088,15.506737,RbYBeF6
mp-1209125,15.042712,RbYbBeF6
mp-1209149,59.2793,Sr2DyCu2(BiO4)2
mp-1209163,19.040092,Tb2Se3O20
mp-1209202,15.416051,ScB(PO5)2
mp-1209211,15.37475,RbDyBeF6
mp-1209222,15.772764,RbLuBeF6
mp-1209229,15.50952,RbHoBeF6
mp-1209265,20.92377,RbIO2
mp-1209268,16.046062,RbErBeF6
mp-1209286,19.746456,Rb6CdO4
mp-1209321,19.780853,RbO2F
mp-1209340,17.751984,RbReO2
mp-1209379,16.452017,RbCOF3
mp-1209382,70.49744,Sr4Ca2Cu4Bi4IO16
mp-1209480,16.148521,Rb2FeOF5
mp-1209669,19.8235,Rb4C2O9
mp-1209734,16.812943,RbLiWO5
mp-1209769,15.441159,RbPO4
mp-1209940,19.514246,NaSmCu2F8
mp-1209951,17.876852,NaYbCu2F8
mp-1209980,15.4739685,NaLiBeF4
mp-1210068,16.14091,NaErCu2F8
mp-1210079,18.42668,NaGdCu2F8
mp-1210144,16.390955,NaCoF4
mp-1210237,15.905855,NaEuCu2F8
mp-1210270,16.519726,Na2YF6
mp-1210335,25.700384,PbWO2
mp-12105,43.03087,RbO2
mp-1210507,19.741903,NaZnBP2O9
mp-1210570,15.87433,NiSeO5
mp-1210600,24.568338,MgGaH5
mp-1210645,33.08856,Na6Zn3P4O19
mp-1210687,17.434467,NiSn2(OF)6
mp-1210742,18.83079,NaSbO12
mp-1210910,16.391754,Mg5(C2O9)2
mp-1211243,17.393955,KLuBeF6
mp-1211245,16.19914,KTmBeF6
mp-1211247,16.88358,KYBeF6
mp-1211343,16.074879,KNdF4
mp-1211352,15.871781,KYbBeF6
mp-1211447,17.460085,KErBeF6
mp-1211450,16.883747,KReO2
mp-1211551,16.396723,KDyBeF6
mp-1211627,16.598799,K3NaBe2F8
mp-1211650,15.504041,K3DyF6
mp-1211696,16.104033,KCOF3
mp-1211826,23.587286,NaZnBP2O11
mp-1211898,20.328133,KMgH(CO5)2
mp-1211950,16.7291,K2CrF6
mp-1211959,29.933523,K2MnOF5
mp-1212135,25.745808,K3AsF12
mp-1212136,16.671267,K3AuF12
mp-1212421,15.95419,Na2ZrCd(CO3)8
mp-1212531,24.715427,HfCu(O2F3)2
mp-1212603,20.107237,Na2Zn2P2O11
mp-1212915,15.81826,Er3OF10
mp-1212953,21.991734,Eu2HgO4
mp-1213090,15.19792,Ho2Se3O20
mp-1213280,40.899536,InAsO6
mp-1213287,24.998505,CsReO2
mp-1213406,19.739836,CsFe(OF2)2
mp-1213474,21.142872,Cu6Bi(AsO7)3
mp-1213544,17.087025,Er(PO5)2
mp-1213555,24.23027,CuSn(O2F3)2
mp-1213586,22.928478,Na2ZnPO12
mp-1213614,19.657215,InPO6
mp-1213955,18.508667,CdNO5
mp-1214062,17.559261,CaAl2(SiO4)3
mp-1214137,15.98786,Ca2La2Cu3O8
mp-1214143,18.829376,Ca3Mn2O12
mp-1214191,42.617542,Ca3MnCuO6
mp-1214201,15.530275,Ca2Mg(AsO5)2
mp-1214233,16.4157,Ca3Fe3(SbO6)2
mp-1214301,16.620438,BeNF3
mp-1214317,19.804714,Ca3Ga2(SnO4)3
mp-1214324,18.364887,BaSmFeCuO5
mp-1214349,21.332382,Cd(ClO2)2
mp-1214372,31.038095,BaOsO2
mp-1214453,69.89363,BaCa2Cu3O5
mp-1214478,30.936804,Ba4Sm(CuO3)3
mp-1214496,19.314339,Ba3VO5
mp-1214501,38.174324,Ba4Ho(CuO3)3
mp-1214524,38.18741,Ba4Dy(CuO3)3
mp-1214570,89.86809,Ba2YbCu3O7
mp-1214571,60.326923,Ba2YCoCu2O7
mp-1214572,78.39395,Ba2YCu3O6F
mp-1214586,61.183823,Ba2SmCoCu2O7
mp-1214594,16.837093,Ba2YCuO5
mp-1214598,23.274292,Ba2NdDyTi2Cu2O11
mp-1214613,81.39717,Ba2YCu3O8
mp-1214652,75.364655,Ba2LaCoCu2O7
mp-1214661,70.82411,Ba2HoCoCu2O7
mp-1214663,56.68728,Ba2LaCu2HgO7
mp-1214672,15.46207,Ba2Mg2MnF10
mp-1214673,22.724606,Ba2La2TlCu2O9
mp-1214691,27.151087,Ba2CaCu(HgO3)2
mp-1214693,77.80806,Ba2DyCoCu2O7
mp-1214696,63.45729,Ba2DyCu2HgO7
mp-1214699,65.18266,Ba2ErCoCu2O7
mp-1214708,52.788673,Ba2ErZn2CuO7
mp-1214709,66.65068,Ba2Eu(CuO2)4
mp-1214711,76.94786,Ba2EuCoCu2O7
mp-1214712,52.204216,Ba2ErCuNi2O7
mp-1214724,15.199736,Ba2CaMnV2F14
mp-1214736,18.327845,Ba2CaV2FeF14
mp-1214738,63.702354,Ba2EuCu2HgO7
mp-1214757,44.652794,Ba2CaSm2Ti3(CuO7)2
mp-1214767,20.83862,Ba2GdCu2(HgO4)2
mp-1214813,34.55663,Ba2LuReO6
mp-1214814,66.47658,Ba2GdCoCu2O7
mp-1214867,41.18928,Ba2GdCu2HgO7
mp-1214929,82.01034,Ba2GdCu3SO6
mp-1214933,33.282322,Ba4Gd(CuO3)3
mp-1215097,20.68613,Ba11Cu5Bi8O29
mp-1215135,21.474224,CaAsO7
mp-1216332,18.409414,Yb3(OF5)2
mp-1216357,27.324574,VFe2(CuO2)3
mp-1216360,24.323158,VFe(CuO2)2
mp-1216372,33.853016,VFe3(CuO2)4
mp-1216431,29.039494,VCr(CuO2)2
mp-1216533,15.557311,V2Zn3H2O11
mp-1216789,27.234636,V2Fe(CuO2)3
mp-1216924,23.833694,TiCu2NiO4
mp-1217369,15.201113,V4Zn3Cu3O22
mp-1218122,39.121613,SrCa4(FeO2)5
mp-1218348,15.896033,Sr4Cu2MoWO12
mp-1218388,17.07666,Sr2VMoO6
mp-1218400,40.592583,SrCa3(CuO3)2
mp-1218406,24.206274,SrCa2(FeO2)3
mp-1218408,30.222416,SrCa3Mn2O8
mp-1218536,52.605816,Sr4CaLaTl2(Cu2O7)2
mp-1218549,15.576301,Sr4Fe3MoO12
mp-1218589,40.120792,Sr4CaPr2Cu4HgO14
mp-1218619,16.190525,Sr4CePr3Nb2(CuO5)4
mp-1218636,32.683502,SrCa2(FeAs)6
mp-1218668,53.528633,Sr6CaY2TiCu6(HgO10)2
mp-1218684,62.946102,Sr4CaYFeCu4PbO14
mp-1218685,64.068275,Sr4CaYCu6(PbO4)4
mp-1218697,75.85692,Sr6CaY2Ga3(Cu2O7)3
mp-1218702,18.496876,Sr2TaVO6
mp-1218712,83.42391,Sr6CaY2Ga3(Cu2O7)3
mp-1218734,71.09656,Sr4CaYCu6(PbO4)4
mp-1218738,17.903267,Sr6Ca4Cu17O29
mp-1218740,16.27831,Sr2NbCoO6
mp-1218757,19.646301,Sr2La2TlNi2O9
mp-1218785,91.13779,Sr8Ca3NdTl2Cu8(PbO14)2
mp-1218823,77.50496,Sr8CaY3Cu12(PbO4)8
mp-1218827,38.412483,Sr9Nd3Cu12(PbO4)8
mp-1218836,16.318241,Sr2Eu2TlNi2O9
mp-1218884,21.878248,Sr2CaCu2Bi2O9
mp-1218932,43.960873,Sr2CaCu2(BiO5)2
mp-1218959,74.56668,Sr10Ca4Cu10Bi11O40
mp-1219565,19.853634,RbO2
mp-1219573,15.224598,SbH7F12
mp-1219599,17.517876,RbBa2Ni2F9
mp-1219890,19.182392,Rb3Ge7HO20
mp-1219942,24.022575,Sr2YCu2BiPbO8
mp-1220682,17.385292,NaYF4
mp-1220684,15.219448,NaYbF4
mp-1220708,17.317314,NaHoF4
mp-1220742,15.735069,Nb12Al3Ga
mp-1220948,16.876081,NaPrF4
mp-1220954,27.123207,NaO2
mp-1220955,31.280338,NaSr2(FeAs)6
mp-1221018,28.900082,NaSr4(FeAs)10
mp-1221036,17.545204,NaErF4
mp-1221234,18.445919,Pr25(B7C13)2
mp-1221258,15.839909,Na2ThF6
mp-1221354,15.403248,Si48O107
mp-1221522,27.202236,Na2Al2(GeO4)3
mp-1221765,22.30442,Na3Al3Si3O14
mp-1222334,16.695833,LiCoO2
mp-1222393,17.875069,LiVO2
mp-1222502,15.789688,LiBrO
mp-1222540,15.121887,Mg(BrO2)2
mp-1222694,26.630512,Li2BrO
mp-1222709,19.055233,Li3(CuO2)2
mp-1223295,16.00581,Li2MgZr2H4(OF3)4
mp-1223317,16.301968,KNaMg2F6
mp-1223320,25.669186,KO2
mp-1223410,15.463049,KNa3Mg4F12
mp-1223441,17.662712,KBaLiZnF6
mp-1223447,15.455446,KLaF4
mp-1223553,18.397995,KBa2Ni2F9
mp-1223567,26.74693,KBa2(FeAs)6
mp-1223626,24.240135,KBa4(FeAs)10
mp-1223639,20.559143,K2MgCuF6
mp-1223763,22.083973,K2Al2O2F9
mp-1223766,20.859587,K2Ba(FeAs)6
mp-1224030,23.610165,InCuO3
mp-1224561,32.250862,K3Zn4As3O17
mp-1224651,25.967157,K3(FeSe)8
mp-1224857,15.333265,KCa2(SiO3)8
mp-1225883,18.977566,K3P3O10
mp-1225924,16.76715,CsBa2Zn2F9
mp-1225987,18.298096,CsBa2Ni2F9
mp-1226150,16.394888,KNaCa2(SiO3)8
mp-1226484,15.282056,Co(CuO3)2
mp-12266,16.669785,CaCuF4
mp-12268,17.926208,BaCuF4
mp-1227091,18.052338,Ca4UAl2(SiO5)3
mp-1227204,45.715736,Ca4MnFe3O10
mp-1227241,23.232548,Ca8Al3(FeO4)5
mp-1227404,19.913948,Ca2IrRhO6
mp-1227474,32.369385,BaSrSmCu3O7
mp-1227483,18.588255,Ca2MnSbO6
mp-1227494,41.498478,Ca6Fe(CoO4)3
mp-1227551,16.513992,CaAl2Si4O15
mp-1227552,18.249512,Ca2AlFeO5
mp-1227618,23.808937,Ca9Y3(CoO6)4
mp-1227684,30.121744,Ca12FeCo7O24
mp-1227689,32.25293,Ca12ScCo7O24
mp-1227696,15.947117,BaSr2ScInO6
mp-1227699,26.148499,Ca2LaGaCu2O7
mp-1227730,23.878666,Ca4Fe3As8Pt
mp-1227753,21.29697,Ca4CrFe3O10
mp-1227765,40.12829,BaSrErCu3O7
mp-1227782,63.68453,BaSrEuCu3O7
mp-1227794,84.94182,BaSrCa2Tl(CuO3)3
mp-1227804,25.894636,Ca9Y3(CoO6)4
mp-1227817,24.620132,BaSr2In2O6
mp-1227833,16.353838,Bi2NO6
mp-1227837,15.513469,Ca15Ni(IrO6)4
mp-1227858,47.686943,Ca6Al2Fe4O15
mp-1227895,16.074863,Ca15Ni(IrO6)4
mp-1227916,19.672983,Ca5Fe4(As3Pt)3
mp-1227941,32.525757,BaCoO2
mp-1227945,16.523605,BaFeO2F
mp-1227966,24.82353,BaLaEuZnO5
mp-1227969,26.49358,Ca3Mn2SbO9
mp-1228042,53.4067,Ca2Eu(CuO3)2
mp-1228046,24.80089,BaFeCuPb2ClO5
mp-1228084,37.45522,Ba4Sc2Cu2O9
mp-1228134,28.37286,Ba4Sm(CuO3)3
mp-1228144,49.015305,BaEuFeCuO5
mp-1228146,29.66571,Ba4Tm2Cu6O13
mp-1228153,17.03785,Ba3SrMg4F16
mp-1228154,27.422909,Ba4YbPr(Cu3O7)2
mp-1228161,86.54899,Ba6Ca3Cu6Hg3O19
mp-1228179,38.347042,Ba4PrDy(Cu3O7)2
mp-1228184,15.243277,Ba4Nd2Cu6O13
mp-1228190,23.659964,Ca3Mn2WO9
mp-1228203,43.27081,Ba4CaCu2CO9
mp-1228210,32.83767,Ca4Ga3FeO10
mp-1228221,27.999947,Ba4PrHo(Cu3O7)2
mp-1228222,33.532436,Ba4In2O7
mp-1228235,46.724503,Ba4Dy2Cu6NiO15
mp-1228239,78.588524,Ba4La2Cu6O13
mp-1228261,15.133228,Ba4PrTm(Cu3O7)2
mp-1228265,68.92652,Ba4Ca4Cu6Hg2O17
mp-1228271,51.30308,Ba8Cu4Hg4O17
mp-1228290,24.10299,Ba6YCu3O11
mp-1228298,53.757755,Ba3SrTl2Cu2HgO10
mp-1228311,71.08287,Ba4Tl4Cu2O11
mp-1228323,16.053612,Ba8CaY3(CuO2)12
mp-1228333,46.44634,Ba6Cu3Hg3O13
mp-1228342,26.462635,Ba2ScO3F
mp-1228350,35.744926,Ba2ScCuO4
mp-1228360,39.67717,Ba2InCuO4
mp-1228363,96.940216,Ba2Tl2CuO6
mp-1228366,45.569374,Ba2Tl2Cu2HgO8
mp-1228371,89.18498,Ba8Ca4Cu8Hg4O25
mp-1228391,68.188896,Ba3CaLa2Cu6O13
mp-1228413,69.96939,Ba2La(CuO2)3
mp-1228434,68.398285,Ba2LaTlCu2O7
mp-1228451,15.853114,Ba4PrLu(Cu3O7)2
mp-1228463,28.209305,Ba3Sr5Tl5Cu3O19
mp-1228470,47.11933,Ba3CaLa2(Cu3O7)2
mp-1228487,33.035896,Ba2In2O5
mp-1228504,15.675102,Ba2YCu3(PbO4)2
mp-1228570,63.844334,Ba4Ca8Cu11CO20
mp-1228579,92.95304,Ba2Ca3Cu4HgO10
mp-1228583,28.356611,Ba2Na(FeAs)6
mp-1228589,89.76642,Ba2Ca3TlCu4O11
mp-1228590,58.305893,Ba3CaLa2Cu6O13
mp-1228601,16.123135,Ba4PrEu(Cu3O7)2
mp-1228613,25.09678,BaH2(CO3)2
mp-1228621,16.472057,Ba2S2O3F2
mp-1228635,68.46006,Ba6CaEu2Cu6(HgO7)3
mp-1228668,27.1537,Ba2(CuO2)3
mp-1228675,17.235603,Ba3(P3O11)2
mp-1228697,59.194122,
mp-1228705,52.23697,Ba2Sr2La2Cu6O13
mp-1228720,44.31057,Ba8Sr2Yb5(Cu3O7)5
mp-1228760,95.65789,Ba6Ca6Cu9Hg3O25
mp-1228955,16.896685,Cs4Na2ScGaF12
mp-1229018,15.338701,Ba3Ir2(NO2)12
mp-1229045,38.308735,Ba10Ho5(Cu5O11)3
mp-1229082,110.91879,Ba6Ca12Cu15Hg3O37
mp-1229126,90.553314,Ba2Ca4TlCu5O13
mp-1229139,95.37211,Ba10Ca5Cu10Hg5O31
mp-1229149,23.58259,Ba10Er5Cu15O34
mp-1229200,43.796535,Ba10Cu5Hg5O21
mp-1229210,22.79126,Ba10Er5Cu15O34
mp-1229281,116.92059,Ba6Ca15Cu18Hg3O43
mp-1229289,16.418781,Ba11Cu4Bi9O29
mp-1229309,18.638515,Ba2Na2Zr2Si6O23
mp-12309,15.096906,Cs2NaAl3F12
mp-1232290,15.219258,Cu3SbF12
mp-1232340,40.276016,Ba2CaCu2MoO8
mp-12403,15.760959,LiBF4
mp-12410,26.875523,Ba2TbIrO6
mp-12431,15.162538,BaBeF4
mp-1249,20.792011,MgF2
mp-12623,16.752678,BaPdF4
mp-12626,18.636007,K2SrBe2F8
mp-12803,17.455078,BaEr2F8
mp-12829,15.02788,LiCaGaF6
mp-12948,17.199463,NaMgF3
mp-13590,15.728387,LiB(CN)4
mp-13696,16.556133,EuCuO2
mp-13748,15.4488,Cs3SiF7
mp-13797,17.60004,K2NaCuF6
mp-13798,15.027442,K2NaTlF6
mp-13799,16.90538,K2NaYF6
mp-13800,16.489395,Cs2NaTlF6
mp-13815,16.968807,Rb2NaErF6
mp-13816,18.144772,Cs2NaErF6
mp-13898,17.760626,Cs2NaInF6
mp-13925,17.53983,Cs2NaYF6
mp-13926,16.554363,Rb2NaYF6
mp-13929,25.874796,Ba2SmReO6
mp-13931,37.001255,Ba2TbReO6
mp-13932,35.238564,Ba2DyReO6
mp-13933,27.573744,Ba2HoReO6
mp-13934,30.081139,Ba2TmReO6
mp-1394,16.617,Rb2O
mp-13946,15.318678,Rb2ZrF6
mp-13947,15.584898,Rb2HfF6
mp-13948,17.608875,Cs2HfF6
mp-14006,15.4142685,BaGeF6
mp-14116,51.61393,CuRhO2
mp-14193,16.773376,K2ThF6
mp-1441,28.118378,CsO2
mp-14563,20.199669,NaCa3IrO6
mp-14568,16.9724,BaMgF4
mp-14734,15.923851,CsCOF3
mp-14824,56.122818,Sr2HoCu3(PbO4)2
mp-15079,15.0077915,Cs4KLiGa2F12
mp-15317,16.559433,Rb2NaHoF6
mp-15318,15.773122,Rb2NaHoF6
mp-154,16.135208,N2
mp-15549,17.040728,K2LiAlF6
mp-15951,21.103739,BeF2
mp-16577,15.959356,Li2CaHfF8
mp-17230,15.2254505,Nb5GaSn2
mp-17380,18.673103,Ba2Ca(PdO2)3
mp-1746,16.479572,MgF2
mp-17687,18.302727,SrDy2CuO5
mp-1778,20.569805,BeO
mp-17838,17.319616,KTb3F10
mp-17895,15.313714,K3BeF5
mp-17911,15.6159525,Ba2ZnO3
mp-18089,65.074265,Sr2HoCu3(PbO4)2
mp-1818,18.704494,SiF4
mp-1866,69.04791,KO2
mp-18713,53.854336,Ba2Li(CuO2)3
mp-18752,38.919277,BaYb2NiO5
mp-18850,19.242462,BaYMn2O5
mp-18919,15.866049,CoPdO2
mp-18943,20.937984,BaNiO2
mp-18952,40.35496,Ca4Mn2O7
mp-18995,18.870949,Ba2FeMoO6
mp-1901,46.92153,NaO2
mp-19050,18.675228,Ca2MnO4
mp-19086,19.210485,BaCoO2
mp-19164,23.18921,BaDy2CoO5
mp-19197,21.363436,Ba3CrO5
mp-19265,19.547785,DyNiO3
mp-19378,24.556557,CrAgO2
mp-19416,20.987371,BaDy2NiO5
mp-19956,20.397417,Ba2InO3F
mp-20041,40.499275,Sr2EuCu3(PbO4)2
mp-20116,33.3358,Tl3Ir(NO2)6
mp-20277,20.260664,RbEuO2
mp-20329,15.571007,InAgO2
mp-20352,44.049305,Ba3In2O6
mp-20509,28.490124,Ba2Y(CuO2)4
mp-20546,27.398129,Ba2In2O5
mp-2064,16.31842,RbF
mp-20674,82.42418,Ba2YCu3O7
mp-20824,67.56288,Sr2CaTlCu2O7
mp-20841,36.14122,Ba2CaIrO6
mp-20930,36.301346,InCuO2
mp-20982,22.477844,K3Cu2F7
mp-21325,43.77082,KO2
mp-21327,32.719765,Rb3Ir(NO2)6
mp-21389,27.70679,Eu3AuO6
mp-21423,15.811499,Pu2O3
mp-21451,78.02598,Ba2SmCu3O7
mp-21652,18.247433,Sr8CaCu4(ReO8)3
mp-21787,17.874933,Eu4Au2O9
mp-21868,22.022587,Ba2Lu(CuO2)3
mp-22214,19.327206,Rb2RhF6
mp-22306,20.211487,Eu2CuO4
mp-22390,16.159466,SrRuO3
mp-22441,33.922348,Ba2MgReO6
mp-22464,16.564669,NaO3
mp-22543,17.621517,Sr2GdCu3(PbO4)2
mp-22594,18.119991,Ba2LuIrO6
mp-22601,86.80373,Ba2Ca2Cu3HgO8
mp-22640,24.081215,CaFe4As3
mp-22660,17.005424,InAgO2
mp-22719,24.85618,Ba2NdCu3O7
mp-2278,16.057549,HgO2
mp-22905,15.913702,LiCl
mp-23095,25.40648,Ca3Cu2(ClO2)2
mp-2310,18.940002,CdO2
mp-23155,22.100075,Ar
mp-23156,37.974224,He
mp-23158,36.323654,He
mp-23683,15.319912,H2CO
mp-23738,16.850578,RbMgH3
mp-23798,15.395096,H4OF2
mp-23846,17.123882,KHF2
mp-23907,17.356192,H2
mp-24026,15.6968,Si3H9N
mp-2416,15.733637,YF3
mp-24199,22.039352,LiHF2
mp-24504,20.658585,H2
mp-24662,15.995936,Rb4Mg3H10
mp-24814,18.63171,KBH4
mp-25225,58.85161,Ba2(CuO2)3
mp-25372,17.148775,LiCuO2
mp-25587,17.662666,LiNiO2
mp-2571,31.925,Rb2O3
mp-2672,18.925068,K2O2
mp-2721,17.90121,Ce2O3
mp-2741,18.189674,CaF2
mp-27418,27.606098,KAuO2
mp-27684,34.91549,Tl4O3
mp-27714,15.569512,H3OF
mp-27719,15.745148,Al2CuO4
mp-27837,16.582224,NaHF2
mp-27864,18.287958,BF2
mp-28003,16.12241,H6OF4
mp-28439,15.379445,KSc2F7
mp-28473,17.000174,CClF3
mp-28692,16.622988,Cs2CuF6
mp-2910,15.6610565,KAlF4
mp-29257,29.407375,LaTlO3
mp-29269,15.72454,NaSbF4
mp-29331,16.059902,KH3F4
mp-29352,42.98031,Ba2PdO3
mp-29514,15.996294,PHF4
mp-29532,26.537859,Ca11(ReO6)4
mp-29917,22.841301,Ca5(CuO2)6
mp-30091,16.181814,MgB9N
mp-3010,17.559105,Rb2TbF6
mp-3032,15.810459,RbBF4
mp-3042,17.395452,K2SiF6
mp-30936,16.034016,B5F6
mp-31212,19.444271,K2MgF4
mp-3125,15.524153,K3Zn2F7
mp-31368,15.582012,KClO2
mp-33234,25.592197,RbO2
mp-3359,45.598633,Ba2SnO4
mp-3448,21.719,KMgF3
mp-3521,16.806103,NaBF4
mp-35986,15.9359255,Ba4Nd3F17
mp-3642,28.852152,ScCuO2
mp-3682,25.844807,KCuF3
mp-36940,16.408417,Mg(CN)2
mp-3700,16.989895,LiYF4
mp-3748,37.840324,AlCuO2
mp-3821,20.858368,K2PtF6
mp-3879,17.239567,Ba2CuF6
mp-3881,15.91333,BaZnF4
mp-3941,17.005287,LiYF4
mp-3980,15.428345,LiSbF6
mp-3982,27.550766,KCuO2
mp-3988,50.56967,BaCu3O4
mp-4002,15.999779,Li2ZrF6
mp-4047,16.37334,Cs2SiF6
mp-4057,16.630808,CsBF4
mp-4185,16.152615,Na3ScF6
mp-4236,30.635073,BaZnO2
mp-4266,15.345652,KAsF6
mp-4280,46.246193,GaCuO2
mp-4377,15.573739,K2TbF6
mp-4488,19.318956,Sr(FeAs)2
mp-4608,18.222378,KPF6
mp-463,15.342846,KF
mp-4636,34.693745,ScCuO2
mp-468,18.26139,AlF3
mp-4829,16.534645,Na2ThF6
mp-4929,17.639647,KBF4
mp-4950,16.985096,KCaF3
mp-504573,18.456892,Cr2CuO4
mp-504711,39.492737,CoCuO2
mp-505031,16.964485,Cs4Cu3F10
mp-505110,23.509155,FeCuO2
mp-505151,19.802452,Ca3CuIrO6
mp-505315,78.044395,Ba2LaCu3O8
mp-5072,17.748158,Rb2HgO2
mp-5078,16.485222,SrZnF4
mp-510281,18.319023,FeCuO2
mp-510546,15.3560295,Sr2CoMoO6
mp-510589,30.528843,MnCuO2
mp-530613,28.131395,Li4Mg23B54
mp-5309,17.891682,KAuF4
mp-5347,16.584297,KAlF4
mp-540584,20.379433,K2PdO2
mp-540702,19.723507,Fe7Se8
mp-540999,22.144472,Cs2CuO2
mp-541162,16.202732,Ba2Mg3F10
mp-541327,16.180483,Sr2TbGaCu2O7
mp-542197,109.55534,Ba4Ca4Tl3Cu6O19
mp-545467,19.05798,Li3(CuO2)2
mp-545706,32.721954,Ca3Cu2(BrO2)2
mp-545825,17.533077,NaIO3
mp-5479,16.060562,RbAlF4
mp-549158,41.850693,InCuO2
mp-549590,15.037253,RbClO2
mp-549970,20.812325,Ba2ZnReO6
mp-550722,69.89015,Ba2Tl2CuO6
mp-551470,25.683552,Tl2O
mp-551702,16.2849,Ba2CdReO6
mp-553310,17.889202,CsCuO2
mp-554051,15.915845,H6CNF
mp-554168,15.064392,KRb2MoF6
mp-554252,15.675051,K2NaCrF6
mp-554302,17.81623,Cs2NaMnF6
mp-554352,15.745643,Ba2CuF6
mp-554451,15.338679,BaFeF4
mp-554517,17.202581,NaMnF4
mp-554601,19.143711,RbCuF3
mp-554858,16.275438,Cs2NaMnF6
mp-554941,15.293382,KRb2BiF6
mp-554973,22.773186,TlCuF3
mp-555091,21.677912,Rb2Na2IrO4
